tag,simulation,active proportion,mean,std
First_Hypothesis_02187,simulation_13.csv,0.759,0.76,0.003
First_Hypothesis_02187,simulation_14.csv,0.76,0.76,0.003
First_Hypothesis_02187,simulation_15.csv,0.759,0.76,0.003
First_Hypothesis_02187,simulation_16.csv,0.756,0.76,0.003
First_Hypothesis_02187,simulation_17.csv,0.762,0.76,0.003
First_Hypothesis_02187,simulation_18.csv,0.761,0.76,0.003
First_Hypothesis_02187,simulation_19.csv,0.76,0.76,0.003
First_Hypothesis_02187,simulation_2.csv,0.762,0.76,0.003
First_Hypothesis_02187,simulation_20.csv,0.762,0.76,0.003
First_Hypothesis_02187,simulation_21.csv,0.76,0.76,0.003
First_Hypothesis_02187,simulation_22.csv,0.762,0.76,0.003
First_Hypothesis_02187,simulation_23.csv,0.756,0.76,0.003
First_Hypothesis_02187,simulation_24.csv,0.762,0.76,0.003
First_Hypothesis_02187,simulation_25.csv,0.763,0.76,0.003
First_Hypothesis_02187,simulation_26.csv,0.758,0.76,0.003
First_Hypothesis_02187,simulation_27.csv,0.75,0.76,0.003
First_Hypothesis_02187,simulation_28.csv,0.758,0.76,0.003
First_Hypothesis_02187,simulation_29.csv,0.758,0.76,0.003
First_Hypothesis_02187,simulation_3.csv,0.76,0.76,0.003
First_Hypothesis_02187,simulation_4.csv,0.76,0.76,0.003
First_Hypothesis_02187,simulation_5.csv,0.76,0.76,0.003
First_Hypothesis_02187,simulation_6.csv,0.759,0.76,0.003
First_Hypothesis_02187,simulation_7.csv,0.761,0.76,0.003
First_Hypothesis_02187,simulation_8.csv,0.762,0.76,0.003
First_Hypothesis_02187,simulation_9.csv,0.763,0.76,0.003
First_Hypothesis_02188,simulation_0.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_1.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_10.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_11.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_12.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_13.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_14.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_15.csv,0.997,0.998,0.0
First_Hypothesis_02188,simulation_16.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_17.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_18.csv,0.997,0.998,0.0
First_Hypothesis_02188,simulation_19.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_2.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_20.csv,0.997,0.998,0.0
First_Hypothesis_02188,simulation_21.csv,0.997,0.998,0.0
First_Hypothesis_02188,simulation_22.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_23.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_24.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_25.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_26.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_27.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_28.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_29.csv,0.997,0.998,0.0
First_Hypothesis_02188,simulation_3.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_4.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_5.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_6.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_7.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_8.csv,0.998,0.998,0.0
First_Hypothesis_02188,simulation_9.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_0.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_1.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_10.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_11.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_12.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_13.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_14.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_15.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_16.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_17.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_18.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_19.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_2.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_20.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_21.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_22.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_23.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_24.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_25.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_26.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_27.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_28.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_29.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_3.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_4.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_5.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_6.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_7.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_8.csv,0.998,0.998,0.0
First_Hypothesis_02189,simulation_9.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_0.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_1.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_10.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_11.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_12.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_13.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_14.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_15.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_16.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_17.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_18.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_19.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_2.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_20.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_21.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_22.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_23.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_24.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_25.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_26.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_27.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_28.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_29.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_3.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_4.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_5.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_6.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_7.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_8.csv,0.998,0.998,0.0
First_Hypothesis_02190,simulation_9.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_0.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_1.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_10.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_11.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_12.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_13.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_14.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_15.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_16.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_17.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_18.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_19.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_2.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_20.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_21.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_22.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_23.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_24.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_25.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_26.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_27.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_28.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_29.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_3.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_4.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_5.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_6.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_7.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_8.csv,0.998,0.998,0.0
First_Hypothesis_02191,simulation_9.csv,0.998,0.998,0.0
First_Hypothesis_02192,simulation_0.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_1.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_10.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_11.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_12.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_13.csv,0.089,0.089,0.001
First_Hypothesis_02192,simulation_14.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_15.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_16.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_17.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_18.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_19.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_2.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_20.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_21.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_22.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_23.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_24.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_25.csv,0.086,0.089,0.001
First_Hypothesis_02192,simulation_26.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_27.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_28.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_29.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_3.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_4.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_5.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_6.csv,0.09,0.089,0.001
First_Hypothesis_02192,simulation_7.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_8.csv,0.088,0.089,0.001
First_Hypothesis_02192,simulation_9.csv,0.088,0.089,0.001
First_Hypothesis_02193,simulation_0.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_1.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_10.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_11.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_12.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_13.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_14.csv,0.173,0.173,0.001
First_Hypothesis_02193,simulation_15.csv,0.173,0.173,0.001
First_Hypothesis_02193,simulation_16.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_17.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_18.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_19.csv,0.175,0.173,0.001
First_Hypothesis_02193,simulation_2.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_20.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_21.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_22.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_23.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_24.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_25.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_26.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_27.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_28.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_29.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_3.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_4.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_5.csv,0.173,0.173,0.001
First_Hypothesis_02193,simulation_6.csv,0.172,0.173,0.001
First_Hypothesis_02193,simulation_7.csv,0.176,0.173,0.001
First_Hypothesis_02193,simulation_8.csv,0.174,0.173,0.001
First_Hypothesis_02193,simulation_9.csv,0.172,0.173,0.001
First_Hypothesis_02194,simulation_0.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_1.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_10.csv,0.412,0.41,0.002
First_Hypothesis_02194,simulation_11.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_12.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_13.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_14.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_15.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_16.csv,0.409,0.41,0.002
First_Hypothesis_02194,simulation_17.csv,0.408,0.41,0.002
First_Hypothesis_02194,simulation_18.csv,0.408,0.41,0.002
First_Hypothesis_02194,simulation_19.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_2.csv,0.411,0.41,0.002
First_Hypothesis_02194,simulation_20.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_21.csv,0.408,0.41,0.002
First_Hypothesis_02194,simulation_22.csv,0.412,0.41,0.002
First_Hypothesis_02194,simulation_23.csv,0.406,0.41,0.002
First_Hypothesis_02194,simulation_24.csv,0.412,0.41,0.002
First_Hypothesis_02194,simulation_25.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_26.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_27.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_28.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_29.csv,0.408,0.41,0.002
First_Hypothesis_02194,simulation_3.csv,0.41,0.41,0.002
First_Hypothesis_02194,simulation_4.csv,0.412,0.41,0.002
First_Hypothesis_02194,simulation_5.csv,0.412,0.41,0.002
First_Hypothesis_02194,simulation_6.csv,0.412,0.41,0.002
First_Hypothesis_02194,simulation_7.csv,0.412,0.41,0.002
First_Hypothesis_02194,simulation_8.csv,0.412,0.41,0.002
First_Hypothesis_02194,simulation_9.csv,0.41,0.41,0.002
First_Hypothesis_02195,simulation_0.csv,0.762,0.758,0.004
First_Hypothesis_02195,simulation_1.csv,0.751,0.758,0.004
First_Hypothesis_02195,simulation_10.csv,0.75,0.758,0.004
First_Hypothesis_02195,simulation_11.csv,0.762,0.758,0.004
First_Hypothesis_02195,simulation_12.csv,0.756,0.758,0.004
First_Hypothesis_02195,simulation_13.csv,0.76,0.758,0.004
First_Hypothesis_02195,simulation_14.csv,0.76,0.758,0.004
First_Hypothesis_02195,simulation_15.csv,0.748,0.758,0.004
First_Hypothesis_02195,simulation_16.csv,0.759,0.758,0.004
First_Hypothesis_02195,simulation_17.csv,0.758,0.758,0.004
First_Hypothesis_02195,simulation_18.csv,0.761,0.758,0.004
First_Hypothesis_02195,simulation_19.csv,0.761,0.758,0.004
First_Hypothesis_02195,simulation_2.csv,0.76,0.758,0.004
First_Hypothesis_02195,simulation_20.csv,0.762,0.758,0.004
First_Hypothesis_02195,simulation_21.csv,0.758,0.758,0.004
First_Hypothesis_02195,simulation_22.csv,0.76,0.758,0.004
First_Hypothesis_02195,simulation_23.csv,0.762,0.758,0.004
First_Hypothesis_02195,simulation_24.csv,0.762,0.758,0.004
First_Hypothesis_02195,simulation_25.csv,0.758,0.758,0.004
First_Hypothesis_02195,simulation_26.csv,0.76,0.758,0.004
First_Hypothesis_02195,simulation_27.csv,0.762,0.758,0.004
First_Hypothesis_02195,simulation_28.csv,0.756,0.758,0.004
First_Hypothesis_02195,simulation_29.csv,0.762,0.758,0.004
First_Hypothesis_02195,simulation_3.csv,0.755,0.758,0.004
First_Hypothesis_02195,simulation_4.csv,0.758,0.758,0.004
First_Hypothesis_02195,simulation_5.csv,0.759,0.758,0.004
First_Hypothesis_02195,simulation_6.csv,0.76,0.758,0.004
First_Hypothesis_02195,simulation_7.csv,0.758,0.758,0.004
First_Hypothesis_02195,simulation_8.csv,0.753,0.758,0.004
First_Hypothesis_02195,simulation_9.csv,0.759,0.758,0.004
First_Hypothesis_02196,simulation_0.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_1.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_10.csv,0.997,0.998,0.001
First_Hypothesis_02196,simulation_11.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_12.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_13.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_14.csv,0.997,0.998,0.001
First_Hypothesis_02196,simulation_15.csv,0.997,0.998,0.001
First_Hypothesis_02196,simulation_16.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_17.csv,0.997,0.998,0.001
First_Hypothesis_02196,simulation_18.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_19.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_2.csv,0.997,0.998,0.001
First_Hypothesis_02196,simulation_20.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_21.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_22.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_23.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_24.csv,0.996,0.998,0.001
First_Hypothesis_02196,simulation_25.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_26.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_27.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_28.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_29.csv,0.993,0.998,0.001
First_Hypothesis_02196,simulation_3.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_4.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_5.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_6.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_7.csv,0.996,0.998,0.001
First_Hypothesis_02196,simulation_8.csv,0.998,0.998,0.001
First_Hypothesis_02196,simulation_9.csv,0.997,0.998,0.001
First_Hypothesis_02197,simulation_0.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_1.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_10.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_11.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_12.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_13.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_14.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_15.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_16.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_17.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_18.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_19.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_2.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_20.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_21.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_22.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_23.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_24.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_25.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_26.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_27.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_28.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_29.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_3.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_4.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_5.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_6.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_7.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_8.csv,0.998,0.998,0.0
First_Hypothesis_02197,simulation_9.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_0.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_1.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_10.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_11.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_12.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_13.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_14.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_15.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_16.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_17.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_18.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_19.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_2.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_20.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_21.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_22.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_23.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_24.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_25.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_26.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_27.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_28.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_29.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_3.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_4.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_5.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_6.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_7.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_8.csv,0.998,0.998,0.0
First_Hypothesis_02198,simulation_9.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_0.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_1.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_10.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_11.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_12.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_13.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_14.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_15.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_16.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_17.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_18.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_19.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_2.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_20.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_21.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_22.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_23.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_24.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_25.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_26.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_27.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_28.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_29.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_3.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_4.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_5.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_6.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_7.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_8.csv,0.998,0.998,0.0
First_Hypothesis_02199,simulation_9.csv,0.998,0.998,0.0
First_Hypothesis_02200,simulation_0.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_1.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_10.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_11.csv,0.09,0.087,0.001
First_Hypothesis_02200,simulation_12.csv,0.084,0.087,0.001
First_Hypothesis_02200,simulation_13.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_14.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_15.csv,0.086,0.087,0.001
First_Hypothesis_02200,simulation_16.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_17.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_18.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_19.csv,0.086,0.087,0.001
First_Hypothesis_02200,simulation_2.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_20.csv,0.084,0.087,0.001
First_Hypothesis_02200,simulation_21.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_22.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_23.csv,0.086,0.087,0.001
First_Hypothesis_02200,simulation_24.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_25.csv,0.086,0.087,0.001
First_Hypothesis_02200,simulation_26.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_27.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_28.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_29.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_3.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_4.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_5.csv,0.09,0.087,0.001
First_Hypothesis_02200,simulation_6.csv,0.086,0.087,0.001
First_Hypothesis_02200,simulation_7.csv,0.084,0.087,0.001
First_Hypothesis_02200,simulation_8.csv,0.088,0.087,0.001
First_Hypothesis_02200,simulation_9.csv,0.088,0.087,0.001
First_Hypothesis_02201,simulation_0.csv,0.174,0.172,0.001
First_Hypothesis_02201,simulation_1.csv,0.174,0.172,0.001
First_Hypothesis_02201,simulation_10.csv,0.172,0.172,0.001
First_Hypothesis_02201,simulation_11.csv,0.174,0.172,0.001
First_Hypothesis_02201,simulation_12.csv,0.174,0.172,0.001
First_Hypothesis_02201,simulation_13.csv,0.172,0.172,0.001
First_Hypothesis_02201,simulation_14.csv,0.174,0.172,0.001
First_Hypothesis_02201,simulation_15.csv,0.17,0.172,0.001
