run_tag,agent,csv,n_jumps,mean_jump_deg,variance_jump_deg2,std_jump_deg,mean_jump_cos,variance_jump_cos,std_jump_cos,opposite_switch_rate
newoutcome1_00037,a,simulation_a_sim0_round23.csv,999,99.0991,2007.0533,44.8001,59.5721,3794.1976,61.5971,0.1011
newoutcome1_00037,a,simulation_a_sim0_round24.csv,999,110.0901,3073.7895,55.4418,79.8236,5766.5293,75.9377,0.2863
newoutcome1_00037,a,simulation_a_sim0_round3.csv,999,100.9459,2256.0933,47.4984,60.5718,4494.8799,67.0439,0.1692
newoutcome1_00037,a,simulation_a_sim0_round4.csv,999,99.5946,1638.6381,40.4801,58.3865,3154.7376,56.1671,0.0541
newoutcome1_00037,a,simulation_a_sim0_round5.csv,999,102.3874,2125.0311,46.0981,63.4916,4170.1675,64.5768,0.1381
newoutcome1_00037,a,simulation_a_sim0_round6.csv,999,104.955,2596.516,50.956,73.1092,4646.8533,68.1678,0.1672
newoutcome1_00037,a,simulation_a_sim0_round7.csv,999,126.8018,2103.8144,45.8674,98.3311,4665.6743,68.3057,0.3073
newoutcome1_00037,a,simulation_a_sim0_round8.csv,999,114.6847,2632.4907,51.3078,84.081,5141.9006,71.707,0.2583
newoutcome1_00037,a,simulation_a_sim0_round9.csv,999,120.7658,2114.3679,45.9823,87.8875,4791.0887,69.2177,0.2663
newoutcome1_00037,b,simulation_b_sim0_round0.csv,999,88.018,2110.3464,45.9385,49.8237,3533.8613,59.4463,0.0611
newoutcome1_00037,b,simulation_b_sim0_round1.csv,999,97.5225,2481.7067,49.8167,60.1947,4572.8219,67.6226,0.1562
newoutcome1_00037,b,simulation_b_sim0_round10.csv,999,101.5766,2197.2364,46.8747,60.5199,4458.4222,66.7714,0.1702
newoutcome1_00037,b,simulation_b_sim0_round11.csv,999,101.8468,2718.4545,52.1388,67.5921,5004.8076,70.7447,0.1932
newoutcome1_00037,b,simulation_b_sim0_round12.csv,999,109.2342,2180.1996,46.6926,74.1782,4329.1755,65.7965,0.1642
newoutcome1_00037,b,simulation_b_sim0_round13.csv,999,115.9009,2325.39,48.2223,86.3908,4421.2717,66.4926,0.2032
newoutcome1_00037,b,simulation_b_sim0_round14.csv,999,103.5586,1895.7659,43.5404,64.2987,3774.9551,61.4407,0.1081
newoutcome1_00037,b,simulation_b_sim0_round15.csv,999,112.8378,2312.5047,48.0885,77.318,4912.9784,70.0926,0.2322
newoutcome1_00037,b,simulation_b_sim0_round16.csv,999,109.4595,1617.5432,40.2187,68.4364,3737.3687,61.134,0.1281
newoutcome1_00037,b,simulation_b_sim0_round17.csv,999,99.5946,2149.9607,46.3677,62.2742,3948.0452,62.8335,0.1061
newoutcome1_00037,b,simulation_b_sim0_round18.csv,999,103.3333,2074.2986,45.5445,63.1554,4225.4638,65.0036,0.1502
newoutcome1_00037,b,simulation_b_sim0_round19.csv,999,110.1802,2266.6509,47.6094,75.9862,4482.3665,66.9505,0.1802
newoutcome1_00037,b,simulation_b_sim0_round2.csv,999,102.1171,1944.9873,44.102,60.4048,3999.1771,63.239,0.1341
newoutcome1_00037,b,simulation_b_sim0_round20.csv,999,99.6396,2589.3991,50.8861,62.0106,4923.0101,70.1642,0.1922
newoutcome1_00037,b,simulation_b_sim0_round21.csv,999,113.8288,2769.4186,52.6253,82.9196,5418.1239,73.6079,0.2773
newoutcome1_00037,b,simulation_b_sim0_round22.csv,999,106.5315,2366.2392,48.644,70.9859,4615.1547,67.9349,0.1792
newoutcome1_00037,b,simulation_b_sim0_round23.csv,999,114.9099,2465.072,49.6495,80.2461,5297.292,72.7825,0.2753
newoutcome1_00037,b,simulation_b_sim0_round24.csv,999,110.5856,1899.0806,43.5784,73.9348,3984.5443,63.1232,0.1431
newoutcome1_00037,b,simulation_b_sim0_round3.csv,999,100.991,2930.7805,54.1367,63.3375,5726.5719,75.6741,0.2653
newoutcome1_00037,b,simulation_b_sim0_round4.csv,999,102.3874,2271.1233,47.6563,65.3902,4318.6041,65.7161,0.1441
newoutcome1_00037,b,simulation_b_sim0_round5.csv,999,109.6396,2645.3109,51.4326,75.2141,5289.4063,72.7283,0.2482
newoutcome1_00037,b,simulation_b_sim0_round6.csv,999,112.7928,1882.3729,43.3863,73.8915,4354.4106,65.988,0.1892
newoutcome1_00037,b,simulation_b_sim0_round7.csv,999,105.4955,1967.2643,44.3539,65.8883,4079.8942,63.874,0.1411
newoutcome1_00037,b,simulation_b_sim0_round8.csv,999,101.6667,2889.0782,53.7501,64.5351,5625.5235,75.0035,0.2563
newoutcome1_00037,b,simulation_b_sim0_round9.csv,999,124.5495,1729.0053,41.5813,91.4289,4338.1364,65.8645,0.2533
newoutcome1_00038,a,simulation_a_sim0_round0.csv,999,97.3423,3036.2915,55.1026,63.3786,5484.3392,74.0563,0.2212
newoutcome1_00038,a,simulation_a_sim0_round1.csv,999,105.9009,2208.1555,46.991,68.7448,4395.4703,66.2983,0.1622
newoutcome1_00038,a,simulation_a_sim0_round10.csv,999,106.6216,2290.2034,47.8561,69.8812,4575.7608,67.6444,0.1792
newoutcome1_00038,a,simulation_a_sim0_round11.csv,999,109.8649,2301.61,47.9751,73.7437,4746.0813,68.8918,0.2052
newoutcome1_00038,a,simulation_a_sim0_round12.csv,999,106.7568,2291.7754,47.8725,69.9718,4591.8571,67.7632,0.1812
newoutcome1_00038,a,simulation_a_sim0_round13.csv,999,110.4505,2133.9151,46.1943,73.582,4504.3645,67.1146,0.1882
newoutcome1_00038,a,simulation_a_sim0_round14.csv,999,117.0721,2316.0429,48.1253,84.2706,4912.8613,70.0918,0.2533
newoutcome1_00038,a,simulation_a_sim0_round15.csv,999,110.6306,2897.5478,53.8289,78.7255,5610.6879,74.9045,0.2773
newoutcome1_00038,a,simulation_a_sim0_round16.csv,999,113.1532,2401.4705,49.0048,76.3176,5276.3474,72.6385,0.2673
newoutcome1_00038,a,simulation_a_sim0_round17.csv,999,117.4775,2255.354,47.4906,84.842,4792.4045,69.2272,0.2452
newoutcome1_00038,a,simulation_a_sim0_round18.csv,999,119.5946,2112.085,45.9574,86.1116,4766.242,69.038,0.2563
newoutcome1_00038,a,simulation_a_sim0_round19.csv,999,108.3333,2713.2265,52.0886,73.5459,5393.0118,73.4371,0.2523
newoutcome1_00038,a,simulation_a_sim0_round2.csv,999,102.7928,1991.0402,44.6211,63.9785,3897.1282,62.427,0.1151
newoutcome1_00038,a,simulation_a_sim0_round20.csv,999,105.4054,2570.6521,50.7016,70.8842,4889.0886,69.922,0.1962
newoutcome1_00038,a,simulation_a_sim0_round21.csv,999,109.5045,2689.158,51.8571,76.7563,5189.7329,72.0398,0.2362
newoutcome1_00038,a,simulation_a_sim0_round22.csv,999,119.2793,2100.2315,45.8283,84.1472,4926.4243,70.1885,0.2683
newoutcome1_00038,a,simulation_a_sim0_round23.csv,999,115.1802,2877.6228,53.6435,84.0278,5774.0598,75.9872,0.3163
newoutcome1_00038,a,simulation_a_sim0_round24.csv,999,113.3784,2510.6944,50.1068,80.3687,5086.3214,71.3185,0.2472
newoutcome1_00038,a,simulation_a_sim0_round3.csv,999,106.0811,1853.3892,43.051,67.1601,3809.1699,61.7185,0.1171
newoutcome1_00038,a,simulation_a_sim0_round4.csv,999,107.027,3049.6195,55.2234,76.9384,5532.4263,74.3803,0.2503
newoutcome1_00038,a,simulation_a_sim0_round5.csv,999,106.7568,1902.1963,43.6142,67.3995,3999.498,63.2416,0.1371
newoutcome1_00038,a,simulation_a_sim0_round6.csv,999,127.5225,1729.6024,41.5885,94.7747,4578.6476,67.6657,0.2973
newoutcome1_00038,a,simulation_a_sim0_round7.csv,999,104.4595,2126.1604,46.1103,66.023,4251.8396,65.2061,0.1491
newoutcome1_00038,a,simulation_a_sim0_round8.csv,999,121.0811,2449.9323,49.4968,90.7205,5194.899,72.0756,0.3053
newoutcome1_00038,a,simulation_a_sim0_round9.csv,999,108.6036,2074.2255,45.5437,70.8798,4336.2329,65.8501,0.1682
newoutcome1_00038,b,simulation_b_sim0_round0.csv,999,96.2613,2133.8786,46.1939,56.8229,3929.8937,62.6889,0.1081
newoutcome1_00038,b,simulation_b_sim0_round1.csv,999,106.7568,1812.9177,42.5784,65.6461,3968.0918,62.9928,0.1401
newoutcome1_00038,b,simulation_b_sim0_round10.csv,999,113.3333,2409.3186,49.0848,77.5225,5191.4856,72.052,0.2593
newoutcome1_00038,b,simulation_b_sim0_round11.csv,999,101.8919,2808.6917,52.9971,65.4319,5403.957,73.5116,0.2352
newoutcome1_00038,b,simulation_b_sim0_round12.csv,999,108.0631,2755.5381,52.4932,74.8195,5302.6487,72.8193,0.2402
newoutcome1_00038,b,simulation_b_sim0_round13.csv,999,108.6486,2330.2361,48.2725,73.5359,4621.4902,67.9815,0.1872
newoutcome1_00038,b,simulation_b_sim0_round14.csv,999,110.4955,2438.4566,49.3807,76.6041,4839.3521,69.5655,0.2122
newoutcome1_00038,b,simulation_b_sim0_round15.csv,999,102.8829,2727.3019,52.2236,68.292,5104.2713,71.4442,0.2062
newoutcome1_00038,b,simulation_b_sim0_round16.csv,999,99.9099,2539.4708,50.3932,60.3564,4984.8756,70.6037,0.2062
newoutcome1_00038,b,simulation_b_sim0_round17.csv,999,112.1171,1797.0915,42.3921,73.5316,4083.7485,63.9042,0.1622
newoutcome1_00038,b,simulation_b_sim0_round18.csv,999,116.1261,2993.3949,54.7119,89.0913,5543.5951,74.4553,0.3033
newoutcome1_00038,b,simulation_b_sim0_round19.csv,999,100.3604,2554.6796,50.5438,61.0523,5021.2797,70.861,0.2092
newoutcome1_00038,b,simulation_b_sim0_round2.csv,999,100.5856,1939.2109,44.0365,59.5242,3845.9377,62.0156,0.1151
newoutcome1_00038,b,simulation_b_sim0_round20.csv,999,108.5135,1968.0036,44.3622,68.4103,4334.3587,65.8358,0.1742
newoutcome1_00038,b,simulation_b_sim0_round21.csv,999,111.3514,2242.3103,47.353,75.528,4688.7118,68.4742,0.2062
newoutcome1_00038,b,simulation_b_sim0_round22.csv,999,106.4865,2174.9675,46.6365,66.3863,4638.0463,68.1032,0.1942
newoutcome1_00038,b,simulation_b_sim0_round23.csv,999,108.1532,2005.5787,44.7837,68.1919,4375.8981,66.1506,0.1762
newoutcome1_00038,b,simulation_b_sim0_round24.csv,999,103.018,2486.3985,49.8638,64.4176,4959.0104,70.4202,0.2072
newoutcome1_00038,b,simulation_b_sim0_round3.csv,999,95.5856,2395.5235,48.9441,57.6299,4357.9057,66.0144,0.1371
newoutcome1_00038,b,simulation_b_sim0_round4.csv,999,90.9009,2271.7327,47.6627,50.2439,4104.5642,64.0669,0.1261
newoutcome1_00038,b,simulation_b_sim0_round5.csv,999,106.1261,2292.2426,47.8774,69.8322,4506.2689,67.1287,0.1702
newoutcome1_00038,b,simulation_b_sim0_round6.csv,999,108.5135,1972.0617,44.4079,71.0577,4082.9413,63.8979,0.1451
newoutcome1_00038,b,simulation_b_sim0_round7.csv,999,112.4324,2182.7547,46.72,76.5741,4641.7891,68.1307,0.2072
newoutcome1_00038,b,simulation_b_sim0_round8.csv,999,104.2342,2223.9371,47.1586,67.2646,4314.4588,65.6845,0.1491
newoutcome1_00038,b,simulation_b_sim0_round9.csv,999,113.7838,2607.2117,51.0609,80.5721,5347.0218,73.1233,0.2723
newoutcome1_00039,a,simulation_a_sim0_round0.csv,999,99.009,2848.7164,53.3734,63.7506,5253.8561,72.4835,0.2102
newoutcome1_00039,a,simulation_a_sim0_round1.csv,999,96.982,2339.4045,48.3674,59.6945,4240.8389,65.1217,0.1261
newoutcome1_00039,a,simulation_a_sim0_round10.csv,999,106.0811,2109.0505,45.9244,68.7481,4209.8562,64.8834,0.1471
newoutcome1_00039,a,simulation_a_sim0_round11.csv,999,103.964,2036.7763,45.1307,66.7115,3922.0593,62.6263,0.1151
newoutcome1_00039,a,simulation_a_sim0_round12.csv,999,103.4685,2145.7483,46.3222,66.2628,4125.0926,64.2269,0.1311
newoutcome1_00039,a,simulation_a_sim0_round13.csv,999,104.9099,2283.3586,47.7845,67.1943,4551.1842,67.4625,0.1742
newoutcome1_00039,a,simulation_a_sim0_round14.csv,999,119.9099,2736.5149,52.3117,91.429,5455.3149,73.8601,0.3213
newoutcome1_00039,a,simulation_a_sim0_round15.csv,999,105.6306,2476.4055,49.7635,70.5108,4758.2979,68.9804,0.1872
newoutcome1_00039,a,simulation_a_sim0_round16.csv,999,104.3243,2627.1733,51.256,69.418,4991.5233,70.6507,0.2022
newoutcome1_00039,a,simulation_a_sim0_round17.csv,999,113.3333,2234.8196,47.2739,79.7767,4553.5864,67.4803,0.2012
newoutcome1_00039,a,simulation_a_sim0_round18.csv,999,106.036,2242.3875,47.3539,69.376,4429.3113,66.5531,0.1642
newoutcome1_00039,a,simulation_a_sim0_round19.csv,999,111.0811,2416.1147,49.154,75.5833,5008.6857,70.7721,0.2322
newoutcome1_00039,a,simulation_a_sim0_round2.csv,999,105.2703,2475.3778,49.7532,70.0401,4747.0394,68.8988,0.1852
newoutcome1_00039,a,simulation_a_sim0_round20.csv,999,114.5495,2523.4943,50.2344,81.7212,5174.788,71.936,0.2613
newoutcome1_00039,a,simulation_a_sim0_round21.csv,999,109.0541,3392.3658,58.244,79.5226,6309.9085,79.4349,0.3273
newoutcome1_00039,a,simulation_a_sim0_round22.csv,999,118.6486,2481.7392,49.8171,86.5303,5305.6872,72.8401,0.2973
newoutcome1_00039,a,simulation_a_sim0_round23.csv,999,104.4595,2219.4971,47.1115,66.6875,4392.2248,66.2739,0.1592
newoutcome1_00039,a,simulation_a_sim0_round24.csv,999,111.7568,2604.2504,51.0319,77.9883,5265.9755,72.567,0.2553
newoutcome1_00039,a,simulation_a_sim0_round3.csv,999,107.5225,2437.9692,49.3758,69.8769,5040.5324,70.9967,0.2252
newoutcome1_00039,a,simulation_a_sim0_round4.csv,999,101.6216,1788.3497,42.2889,60.8128,3559.8131,59.6642,0.0911
newoutcome1_00039,a,simulation_a_sim0_round5.csv,999,112.2072,2377.463,48.7592,79.1028,4730.3928,68.7779,0.2102
newoutcome1_00039,a,simulation_a_sim0_round6.csv,999,102.5225,1725.9952,41.5451,62.0526,3450.5693,58.7415,0.0821
newoutcome1_00039,a,simulation_a_sim0_round7.csv,999,100.9009,2486.3619,49.8634,63.9778,4701.2797,68.5659,0.1732
newoutcome1_00039,a,simulation_a_sim0_round8.csv,999,111.036,2196.8464,46.8705,75.5814,4528.1905,67.2918,0.1902
newoutcome1_00039,a,simulation_a_sim0_round9.csv,999,114.7748,2396.7178,48.9563,79.4515,5217.714,72.2337,0.2683
newoutcome1_00039,b,simulation_b_sim0_round0.csv,999,90.9459,2273.6784,47.6831,51.1341,4059.3728,63.7132,0.1171
newoutcome1_00039,b,simulation_b_sim0_round1.csv,999,112.6577,2097.5139,45.7986,76.7592,4479.0613,66.9258,0.1942
newoutcome1_00039,b,simulation_b_sim0_round10.csv,999,122.4324,2063.7166,45.4281,89.1719,4881.6366,69.8687,0.2853
newoutcome1_00039,b,simulation_b_sim0_round11.csv,999,102.2072,2324.2566,48.2105,64.8216,4458.2914,66.7704,0.1572
newoutcome1_00039,b,simulation_b_sim0_round12.csv,999,108.1081,2163.4512,46.5129,70.0258,4530.7676,67.311,0.1842
newoutcome1_00039,b,simulation_b_sim0_round13.csv,999,110.5856,2536.2048,50.3607,75.1133,5230.7678,72.324,0.2492
newoutcome1_00039,b,simulation_b_sim0_round14.csv,999,108.7387,2225.4116,47.1743,74.3601,4322.8046,65.748,0.1602
newoutcome1_00039,b,simulation_b_sim0_round15.csv,999,107.2973,2634.5217,51.3276,73.9855,5005.582,70.7501,0.2112
newoutcome1_00039,b,simulation_b_sim0_round16.csv,999,103.4234,2635.9638,51.3416,69.1005,4907.9796,70.057,0.1902
newoutcome1_00039,b,simulation_b_sim0_round17.csv,999,100.2252,2462.0985,49.6195,62.4998,4684.6119,68.4442,0.1732
newoutcome1_00039,b,simulation_b_sim0_round18.csv,999,101.2162,2181.1095,46.7024,62.2484,4233.1848,65.0629,0.1411
newoutcome1_00039,b,simulation_b_sim0_round19.csv,999,101.5766,2436.6652,49.3626,65.485,4553.5006,67.4796,0.1592
newoutcome1_00039,b,simulation_b_sim0_round2.csv,999,112.8378,2044.6691,45.218,75.5273,4535.6075,67.3469,0.2022
newoutcome1_00039,b,simulation_b_sim0_round20.csv,999,107.0721,2445.4517,49.4515,72.2979,4738.8271,68.8391,0.1902
newoutcome1_00039,b,simulation_b_sim0_round21.csv,999,111.5766,2259.0099,47.529,75.979,4715.6773,68.6708,0.2092
newoutcome1_00039,b,simulation_b_sim0_round22.csv,999,97.2523,2534.4012,50.3428,60.3152,4644.3943,68.1498,0.1602
newoutcome1_00039,b,simulation_b_sim0_round23.csv,999,105.5856,2069.9724,45.4969,67.6676,4150.9469,64.4278,0.1421
newoutcome1_00039,b,simulation_b_sim0_round24.csv,999,111.3514,2372.17,48.7049,76.2668,4886.9051,69.9064,0.2222
newoutcome1_00039,b,simulation_b_sim0_round3.csv,999,107.2072,1732.6735,41.6254,65.6562,3866.9566,62.1849,0.1341
newoutcome1_00039,b,simulation_b_sim0_round4.csv,999,104.1441,2210.2638,47.0134,65.5485,4428.7403,66.5488,0.1642
newoutcome1_00039,b,simulation_b_sim0_round5.csv,999,102.4775,2130.9051,46.1617,65.1615,4049.5754,63.6363,0.1221
newoutcome1_00039,b,simulation_b_sim0_round6.csv,999,107.1171,2405.358,49.0444,69.9325,4898.6881,69.9906,0.2102
newoutcome1_00039,b,simulation_b_sim0_round7.csv,999,104.7297,2134.496,46.2006,66.9836,4222.4843,64.9806,0.1451
newoutcome1_00039,b,simulation_b_sim0_round8.csv,999,107.4324,2546.6325,50.4642,72.6786,4976.024,70.5409,0.2122
newoutcome1_00039,b,simulation_b_sim0_round9.csv,999,103.5135,2166.8513,46.5494,64.911,4298.7996,65.5652,0.1512
newoutcome1_00040,a,simulation_a_sim0_round0.csv,999,86.3964,2210.8487,47.0197,44.4818,3910.482,62.5338,0.1191
newoutcome1_00040,a,simulation_a_sim0_round1.csv,999,92.1622,1979.7392,44.4943,50.9215,3554.1344,59.6166,0.0821
newoutcome1_00040,a,simulation_a_sim0_round10.csv,999,101.3964,3073.8748,55.4425,68.2411,5647.1916,75.1478,0.2442
newoutcome1_00040,a,simulation_a_sim0_round11.csv,999,107.8829,2449.5464,49.4929,71.4399,4968.3082,70.4862,0.2172
newoutcome1_00040,a,simulation_a_sim0_round12.csv,999,111.3063,2769.7598,52.6285,79.8633,5322.3817,72.9547,0.2553
newoutcome1_00040,a,simulation_a_sim0_round13.csv,999,119.9099,2842.0259,53.3107,89.1826,5996.0219,77.434,0.3664
newoutcome1_00040,a,simulation_a_sim0_round14.csv,999,112.3423,2531.7324,50.3163,78.3806,5171.8306,71.9154,0.2503
newoutcome1_00040,a,simulation_a_sim0_round15.csv,999,111.8018,2892.4416,53.7814,77.7155,5926.6263,76.9846,0.3133
newoutcome1_00040,a,simulation_a_sim0_round16.csv,999,110.3604,2657.0343,51.5464,76.6037,5286.7098,72.7098,0.2503
newoutcome1_00040,a,simulation_a_sim0_round17.csv,999,128.9189,1523.3291,39.0298,95.203,4423.7444,66.5112,0.2933
newoutcome1_00040,a,simulation_a_sim0_round18.csv,999,105.6306,2723.9506,52.1915,65.6476,5753.6986,75.8531,0.2883
newoutcome1_00040,a,simulation_a_sim0_round19.csv,999,102.027,3132.1345,55.9655,69.2591,5762.2271,75.9093,0.2553
newoutcome1_00040,a,simulation_a_sim0_round2.csv,999,93.5135,1720.4585,41.4784,54.0089,2934.3167,54.1693,0.019
newoutcome1_00040,a,simulation_a_sim0_round20.csv,999,101.0811,2202.3872,46.9296,63.0079,4196.7913,64.7826,0.1341
newoutcome1_00040,a,simulation_a_sim0_round21.csv,999,114.955,2732.6883,52.2751,85.2398,5262.1548,72.5407,0.2703
newoutcome1_00040,a,simulation_a_sim0_round22.csv,999,102.3423,3167.053,56.2766,68.7575,5930.4525,77.0094,0.2733
newoutcome1_00040,a,simulation_a_sim0_round23.csv,999,104.009,2114.6482,45.9853,66.3056,4133.8712,64.2952,0.1351
newoutcome1_00040,a,simulation_a_sim0_round24.csv,999,109.8198,2183.6849,46.7299,73.8297,4474.9087,66.8948,0.1812
newoutcome1_00040,a,simulation_a_sim0_round3.csv,999,91.4414,1897.1186,43.5559,51.0126,3301.3389,57.4573,0.0551
newoutcome1_00040,a,simulation_a_sim0_round4.csv,999,95.0,1985.7715,44.562,53.0932,3724.9498,61.0324,0.1021
newoutcome1_00040,a,simulation_a_sim0_round5.csv,999,110.4054,2421.8545,49.2123,74.0198,5070.4978,71.2074,0.2362
newoutcome1_00040,a,simulation_a_sim0_round6.csv,999,93.3333,1656.7635,40.7034,51.1926,2958.6339,54.3933,0.036
newoutcome1_00040,a,simulation_a_sim0_round7.csv,999,106.6667,2469.2886,49.6919,70.186,4938.858,70.277,0.2102
newoutcome1_00040,a,simulation_a_sim0_round8.csv,999,104.4595,2312.8338,48.0919,68.9532,4379.4354,66.1773,0.1512
newoutcome1_00040,a,simulation_a_sim0_round9.csv,999,102.6126,2385.2015,48.8385,66.5057,4495.3503,67.0474,0.1572
newoutcome1_00040,b,simulation_b_sim0_round0.csv,999,87.4324,1740.42,41.7183,43.34,3027.2198,55.0202,0.0571
newoutcome1_00040,b,simulation_b_sim0_round1.csv,999,86.9369,2295.6183,47.9126,49.8824,3846.2008,62.0177,0.0811
newoutcome1_00040,b,simulation_b_sim0_round10.csv,999,101.7568,2099.6913,45.8224,63.6368,4014.5937,63.3608,0.1201
newoutcome1_00040,b,simulation_b_sim0_round11.csv,999,105.6757,3317.053,57.5939,75.602,6043.1625,77.7378,0.2883
newoutcome1_00040,b,simulation_b_sim0_round12.csv,999,116.1261,3180.0682,56.3921,90.5092,5749.6731,75.8266,0.3223
newoutcome1_00040,b,simulation_b_sim0_round13.csv,999,106.9369,3223.1233,56.7726,76.6402,5925.3912,76.9766,0.2843
newoutcome1_00040,b,simulation_b_sim0_round14.csv,999,102.6126,2494.7706,49.9477,66.6398,4719.199,68.6964,0.1762
newoutcome1_00040,b,simulation_b_sim0_round15.csv,999,118.2883,2015.3036,44.8921,83.4027,4626.9481,68.0217,0.2362
newoutcome1_00040,b,simulation_b_sim0_round16.csv,999,111.8919,2746.4673,52.4067,81.9561,5125.9172,71.5955,0.2402
newoutcome1_00040,b,simulation_b_sim0_round17.csv,999,102.4775,3259.0614,57.0882,69.8899,6037.5859,77.7019,0.2803
newoutcome1_00040,b,simulation_b_sim0_round18.csv,999,112.5676,2706.2517,52.0216,82.7122,5070.2618,71.2058,0.2392
newoutcome1_00040,b,simulation_b_sim0_round19.csv,999,103.3333,2102.7054,45.8553,65.3186,4097.9183,64.015,0.1311
newoutcome1_00040,b,simulation_b_sim0_round2.csv,999,110.6306,2138.6801,46.2459,71.9616,4715.5937,68.6702,0.2112
newoutcome1_00040,b,simulation_b_sim0_round20.csv,999,123.8739,3222.0021,56.7627,102.9381,5633.4604,75.0564,0.3854
newoutcome1_00040,b,simulation_b_sim0_round21.csv,999,104.4595,3209.6775,56.654,72.3211,5975.5528,77.3017,0.2813
newoutcome1_00040,b,simulation_b_sim0_round22.csv,999,110.4054,3270.0008,57.1839,80.8468,6122.5575,78.2468,0.3183
newoutcome1_00040,b,simulation_b_sim0_round23.csv,999,114.5045,3270.3705,57.1872,80.9873,6865.168,82.8563,0.4084
newoutcome1_00040,b,simulation_b_sim0_round24.csv,999,114.5495,2718.2839,52.1372,83.897,5323.8928,72.965,0.2733
newoutcome1_00040,b,simulation_b_sim0_round3.csv,999,98.1982,2383.8244,48.8244,58.6885,4561.3308,67.5376,0.1662
newoutcome1_00040,b,simulation_b_sim0_round4.csv,999,92.973,2182.5353,46.7176,54.0364,3873.2592,62.2355,0.0971
newoutcome1_00040,b,simulation_b_sim0_round5.csv,999,100.2252,2677.1787,51.7415,66.6146,4786.4921,69.1845,0.1672
newoutcome1_00040,b,simulation_b_sim0_round6.csv,999,102.1622,2721.0218,52.1634,64.0592,5374.0419,73.3079,0.2392
newoutcome1_00040,b,simulation_b_sim0_round7.csv,999,112.9279,2555.9227,50.5561,78.6155,5305.6238,72.8397,0.2653
newoutcome1_00040,b,simulation_b_sim0_round8.csv,999,106.4414,2726.327,52.2142,73.0841,5161.1158,71.8409,0.2212
newoutcome1_00040,b,simulation_b_sim0_round9.csv,999,106.0811,2660.9543,51.5844,69.7532,5301.709,72.8128,0.2392
newoutcome1_00041,a,simulation_a_sim0_round0.csv,999,91.6667,2219.0381,47.1067,52.4819,3925.1401,62.6509,0.1021
newoutcome1_00041,a,simulation_a_sim0_round1.csv,999,70.0901,974.8416,31.2225,19.5441,1202.7424,34.6806,0.013
newoutcome1_00041,a,simulation_a_sim0_round10.csv,999,120.6306,2327.6079,48.2453,89.5312,4996.9405,70.689,0.2843
newoutcome1_00041,a,simulation_a_sim0_round11.csv,999,109.5045,2380.7412,48.7928,75.8022,4631.1941,68.0529,0.1892
newoutcome1_00041,a,simulation_a_sim0_round12.csv,999,103.6486,2104.3343,45.873,65.6108,4121.378,64.198,0.1341
newoutcome1_00041,a,simulation_a_sim0_round13.csv,999,104.8649,2538.3334,50.3819,69.0486,4917.6804,70.1262,0.2002
newoutcome1_00041,a,simulation_a_sim0_round14.csv,999,109.4144,2445.1227,49.4482,75.014,4840.8691,69.5764,0.2082
newoutcome1_00041,a,simulation_a_sim0_round15.csv,999,105.6306,2301.9065,47.9782,68.0502,4621.7381,67.9834,0.1822
newoutcome1_00041,a,simulation_a_sim0_round16.csv,999,109.6847,2284.3945,47.7953,73.916,4659.3637,68.2595,0.1962
newoutcome1_00041,a,simulation_a_sim0_round17.csv,999,109.7297,2345.5181,48.4305,75.108,4670.378,68.3402,0.1952
newoutcome1_00041,a,simulation_a_sim0_round18.csv,999,101.5315,2119.145,46.0342,63.4166,4044.2417,63.5944,0.1221
newoutcome1_00041,a,simulation_a_sim0_round19.csv,999,105.1802,2153.4745,46.4055,67.9036,4245.9989,65.1613,0.1471
newoutcome1_00041,a,simulation_a_sim0_round2.csv,999,100.5856,2089.3612,45.7095,62.5579,3924.252,62.6439,0.1091
newoutcome1_00041,a,simulation_a_sim0_round20.csv,999,107.973,2304.2788,48.0029,72.0331,4609.4128,67.8927,0.1852
newoutcome1_00041,a,simulation_a_sim0_round21.csv,999,107.1171,2368.835,48.6707,72.0821,4603.2331,67.8471,0.1792
newoutcome1_00041,a,simulation_a_sim0_round22.csv,999,110.8559,2391.0754,48.8986,76.9543,4761.8057,69.0058,0.2072
newoutcome1_00041,a,simulation_a_sim0_round23.csv,999,107.2523,2248.5295,47.4187,69.5231,4622.8155,67.9913,0.1882
newoutcome1_00041,a,simulation_a_sim0_round24.csv,999,113.1982,2348.6541,48.4629,79.4429,4812.8725,69.3749,0.2232
newoutcome1_00041,a,simulation_a_sim0_round3.csv,999,102.4324,2069.1274,45.4877,63.3468,4068.4461,63.7844,0.1301
newoutcome1_00041,a,simulation_a_sim0_round4.csv,999,102.9279,2184.3796,46.7373,66.8,4080.5568,63.8792,0.1221
newoutcome1_00041,a,simulation_a_sim0_round5.csv,999,96.6667,2195.5912,46.8571,57.4608,4063.3699,63.7446,0.1191
newoutcome1_00041,a,simulation_a_sim0_round6.csv,999,107.6126,2532.1955,50.3209,74.3677,4795.6171,69.2504,0.1942
newoutcome1_00041,a,simulation_a_sim0_round7.csv,999,106.2613,2318.2974,48.1487,68.4601,4717.0163,68.6805,0.1932
newoutcome1_00041,a,simulation_a_sim0_round8.csv,999,118.1532,2698.6148,51.9482,89.6817,5243.1202,72.4094,0.2903
newoutcome1_00041,a,simulation_a_sim0_round9.csv,999,122.7027,2549.3013,50.4906,95.7497,5044.4437,71.0242,0.3093
